text;label
"` But I feel dismay , sorrow , for so many people in our country who do not share this personal good fortune and who as a result of further years of Tory government will experience further disadvantage ";SADNESS
"Jesus felt despair and sorrow to such an extent that there is a mood of desperation in the story ";SADNESS
"As his wife , as his Louise , had slipped , there was no friend with whom he could share the sorrow he felt over his son ";SADNESS
"Yet she suffered his grief with him , wanting to share his sorrow , hoping that she could alleviate some of his pain ";SADNESS
"The Irish President , Mary Robinson , had earlier said she shared the sorrow and anguish of the people of her country ";SADNESS
"He looked so woebegone ";SADNESS
"Hepzibah looked at Carrie 's woebegone face ";SADNESS
"` God give me strength , " he yelled , instantly turning his attention back to the younger man who stood before him , and whose woebegone expression would have been comical were it not so pitiful ";SADNESS
"` I had to rush around trying to find a farmer with a cart who might be going where I wanted , " Katz lamented , his woebegone countenance matching his sorry tale ";SADNESS
"Liz must have looked as woebegone as she felt when they staggered into the stuffy carriage , because Barbara had burst out laughing ";SADNESS
"Her Mum smiled at the woebegone face ";SADNESS
"Len looked apologetic and woebegone , and mumbled something about not letting down his mates ";SADNESS
"But she was torn by her daughter 's despair ";SADNESS
"A merciful wave was closing over it , healing her despair ";SADNESS
"Jamie Hill , defending , said Glorney 's marriage had broken down and his despair manifested itself in him turning to drink and committing offences ";SADNESS
"When Lansdowne communicated his despair about the war to the press in 1917 and called for negotiations , there was a storm of protest ";SADNESS
"As he stared at the torment , fury , and despair in her face , he knew that Clare would not forgive him ";SADNESS
"The despair in their father 's voice had sent a sudden chill of apprehension through the brothers ";SADNESS
"The profound anguish and hopeless despair of this woman in the face of what she believed to be the moral ruin of her whole life can not well be described ";SADNESS
"Since last May many of these same passers-by have come face to face on their TV screens with the agony , desolation and despair of the people of Ethiopia and the Sudan ";SADNESS
"ON a day which saw a host of prophets confounded -- and a month of near despair for many Conservative loyalists -- the reputation of one sage is intact ";SADNESS
"Rune frowned as his eagle-eyed regard read the despair on her face ";SADNESS
"From the despair in the parson 's eyes the doctor saw that this remedy had already been tried to no avail ";SADNESS
"But he could not watch her terrible despairs without participating in them ; increasingly , he found he was as paralysed by them as she was herself ";SADNESS
"Many parents experience deep pain and despair about their teenage children ";SADNESS
"Gabriel forgot his own sadness when he saw the bitterness and deep despair on the farmer 's face ";SADNESS
"Shelley sat down beside the patient and smiled at him , the cheerfulness coming from somewhere behind her deep despair ";SADNESS
"By calling on his fellow socialists to perform the equivalent of a collective hara-kiri , he paradoxically appears to have given them back hope of a new life at the moment of their deepest despair ";SADNESS
"Evelyn had never experienced such utter despair ";SADNESS
"The tears came , and rapidly dissolved her angry expression to one of utter despair ";SADNESS
"Through a swell of tears Ruth stared incredulously at the bundle and felt such despair that she feared she would drop the child ";SADNESS
"She glanced down at the linoleum in despair ";SADNESS
"Perhaps it was despair that made me believe there was one person in the world who might know that I was in despair ";SADNESS
"That he forgot his guest in his despair , ";SADNESS
"He looked down at her astonished face with darkly angled brows ";
"His eyes flared over her astonished face ";
"Her astonished eyes were taking in his costume : gold-embroidered satin jacket , knee breeches and jabot of the eighteenth century ";
"He discovered to his astonishment that Frank now professed atheism ";
"It was a measure of Arnold 's astonishment that he used the dialect expression of concern ";
"She realised with astonishment that he was actually pleading ";
"He stopped , becoming aware of the glare from his uncle and the frank astonishment from his agent ";
"The anger and astonishment in her face gave way to something very like pity ";
"The boy bowed again , enjoying her astonishment in the same way he had enjoyed the applause of the T'ang earlier that day when he had played Tsu Tiao ";
"I heard no more of the debate and to the astonishment of my fellow delegates I stormed out of the auditorium and locked myself away in the Ladies to howl out my rage , alone ";
"It was there , that same until-then-pleasant morning , to the astonishment of all the workers in the Library , that Stour stumbled into the Great Chamber and laid his burden down ";
"I chuckled at the astonishment on her face ";
"Suddenly , to the Collector 's astonishment , the Padre gripped him by the throat and shouted : " A matter of opinion ! ";
"As he drove out of his allotted space , to his astonishment he saw Alexandra about to get into her white saloon ";
"Bob sat up on the bed and gazed at her in astonishment ";
"The driver watched in astonishment as the car whacked into the side of his vehicle ";
"Her eyes were wide open , and upon her face was an expression of absolute astonishment ";
"Sonia and Helen flung themselves into my arms , to Joe 's great astonishment ";
"But when I looked up , I saw , to my great astonishment , a large island in the sky , between me and the sun ";
"To her own mild astonishment she murmured , ` I 'll try . " ";
"Rebecque could not hide his astonishment ";
"As he looked around he could not hide his astonishment ";
"Chambers shot him a look of astonishment , then turned to include Nora ";
"Elaine Morris stared out of the window in astonishment ";
"He left so quickly that she stared in astonishment at the door he had closed behind him ";
"` A great number , " said the astounded Mrs Phelps ";
"` You keep them , " she cried , throwing the jewels into the plump lap of the astounded Soapy Finnegan ";
"Before the astounded car owner could react , the Prophet had pulled the door shut , reached over the back of the driver 's seat and jammed the muzzle of the gun into the man 's neck ";
" What in the world  ?  began Rose , feeling quite bewildered as he let out an amused laugh ";
"Lucy felt slightly bewildered , but hid the fact as she turned to Stella ";
"She frowned , feeling slightly bewildered ";
"A delighted , if somewhat bewildered smile tugging at her own mouth , her eyes alight with laughter , she watched him melt into the crowds ";
"Schellenberg went out , closing the door , feeling totally bewildered ";
"Joey seemed bewildered as he put one large hand on his mother 's shoulder ";
"Andrus seemed totally bewildered ";
"At first , she was utterly bewildered when he burst out laughing ";
"Kate 's voice was husky and bewildered ";
"BANGOR 'S Alex Lightbody must be the most bewildered bowler in the NIBA this season ";
"By now Nutmeg was so bewildered that he did n't know what to do ";
"Natasha laughed at Maggie 's bewildered expression ";
"Benny looked around him , a bewildered expression on his face ";
"He saw the bewildered look on Hencke 's face and led him towards two comfortable chairs which stood on either side of a low occasional table ";
"And she did , leaving a very bewildered Ellie to look round her at the well-equipped kitchen and the gently steaming kettle ";
"The sweat of moving packs of eighty pounds through the crush of bewildered , nervous men ";
"Some even asked the bewildered woman to sign their jeans ";
"A bewildered Dick Francis walks back to the weighing room as Devon Loch is led away ";
"When she still looked bewildered he said more harshly , ` I 'll take the heat off if you 'll show some appreciation . " ";
"Police found the exhausted pensioner bewildered by the roadside ";
"At a nervous and hurriedly arranged press conference , the Ibrox publicity machine could barely paper the cracks between the departing boss and his bewildered chairman ";
"Within moments the bewildered assistant cooks had tied the ropes to the cauldron and suspended the boiling mass over a forked spit rest ";
"She just looked up at him with bewildered eyes and he put her firmly away , turning to launch himself into the water ";
"Michael frowned at him , bewildered ";
"She was feeling hurt and a little bewildered ";
"The children , at least the younger ones , become bewildered and distraught ";
"A bewildered and shocked survivor can be guided through red tape , and practical alternatives can be found , as in the case of Liz and Tom who were burgled while on Income Support ";
"Depressed and bewildered because it had inexplicably impaired his ability to think and concentrate , he soon guessed that his paralysis and clumsiness would make him always dependent on a wheelchair ";
"What had once been a largely invisible world of mental hospitals , private suffering , and professional services now appears in local communities as homelessness , strange persons in public , and bewilderment about who is responsible for whom ";
"She squinted in bewilderment at the ten or so boarders who had formed her little band of helpers ";
"" No , " I said , trying to sound convincing but daunted by the simple bewilderment in his face ";
"` Carpenter ? " her father asked with a tinge of bewilderment in his voice ";
"She did n't want to trouble the penguin with the bewilderment in her eyes ";
"The old hands at machine knitting glibly talk about ` two-thirties " to the bewilderment of the newcomers at the knitting club ";
"The bewilderment of the child Nizan can not be overstated ";
"Scott ran a hand through his hair , bewilderment on his face ";
"Downstairs in the lobbies , Tories were running around in equal bewilderment over the Speakership ";
"To her bewilderment they both dissolved into giggles ";
"She saw his fear , his bewilderment , and above all , a kind of astonishment at the enormity of the complications that lay ahead ";
"The other side of the story is the pain felt by women when their children suffer , and their bewilderment when that suffering is self-inflicted ";
"His voice was as sensual as raw silk , but when he saw her bewilderment his eyes drifted over to Mandy 's table ";
"Gloria stared , her mouth agape , then turned to Ruth in bewilderment ";
"She got up and checked the wardrobes , and her bemusement became sheer bewilderment ";
"A frown of exasperation lined her brow as she shook her dark head in bewilderment ";
"Sonny turned in bewilderment to Johnny , then lumbered out after his brother ";
"To those workers who profess bewilderment as to how they might help , who feel their knowledge in sexual matters is insufficient or are doubtful of their capabilities for sexual counselling and aid , one would suggest that they raise the matter within their training departments ";
"The rest simply stood in a state of considerable bewilderment , trying to ensure that they had not only accurately recorded but also understood what Woolton had said ";
"Shiona frowned at the phone in total bewilderment ";
"Most will privately confess to an initial sense of utter bewilderment , but necessity will drive them to adapt to their new way of life ";
"Her lovely face reflecting her complete and utter bewilderment , she queried slowly , ` Why on earth would I want to claim kinship ? " ";
"Constance looked at him in bewilderment ";
"Mr Stokill must have noticed my look of bewilderment ";
"He paused as his mother stared at him in bewilderment ";
"She seemed flabbergasted , but rallied and asked me if I would look in at the Gray Mare in Kilburn and say ` hello " to her son Joe Kelly who worked there ";
"I tell you I was flabbergasted and right terrified out of my wits ";
"Charles was absolutely flabbergasted , but he had n't really got time to analyse his reactions ";
"` At first I was too flabbergasted to do anything ";
"Utterly flabbergasted , Leith began to realise that he was accusing her of announcing their ` engagement " to all and sundry ";
"Rachel had been nonplussed ";
"She was totally nonplussed ";
"Mait was momentarily nonplussed , but soon recovered , as he mentally ran through the possible effects of this on his plan ";
"It is also worth speculating on the fate of what must have been a nonplussed Christopher Chryselius , Sir John Pennington must have been thoroughly annoyed at the outcome , too ";
"He looked quite nonplussed ";
"Usually so mentally attuned , so aware of what she was thinking and feeling , he looked angry and nonplussed , unable to understand her withdrawal ";
"Ethel shook her head in puzzlement , but a gleam had been coming into Eames 's eyes ";
"Emily could see his puzzlement ";
"Quick -- sign the register , get out , escape from the puzzlement in her eyes ";
"I pointed out that I kissed Frankie but she dismissed my puzzlement ";
"Claudia , frowning , turned to gaze at him in total puzzlement ";
"Had witnessed her puzzlement and then her shocked surprise as she realised what it was ";
"Paul 's tone and expression showed his puzzlement ";
"He could see Harry 's puzzlement ";
"And now she could see the puzzlement on everyone 's face ";
"He saw her glance up in puzzlement and ask why he was still fully dressed ";
"Pitching my voice to a tone of mild puzzlement , I called , ` What 's a rattlesnake doing up here ? " ";
"Her brow creased in puzzlement ";
"` Can it really work ? " enquired his startled colleague ";
"Gus said : ` Of course ! " in a slightly startled voice , and visibly withdrew his vision and his thoughts from some distant preoccupation in which she had no part ";
"They burst in on the somewhat startled signalman who was puzzled by the dramatic appearance of the two familiar faces ";
"The man turned round and looked at Robyn with startled eyes ";
"Their heads were close together and as he appeared they all looked up in unison with startled faces and fell silent ";
"His eyes were so far out of his head that he looked like a startled grasshopper ";
"She looked startled when I snapped at her : ` What have they worked out ? " ";
"The girl looked startled ";
"Maurice seemed startled ";
"Jinny was so startled that she nearly kicked the bucket over ";
"Corbett stopped his horse and turned to the startled Ranulf ";
"She gave him a startled glance ";
"And having made the mistake a bird seldom gets a second chance , for the startled butterfly takes off , not in the direction the bird might have expected but , apparently , backwards ";
"He laughed at Claudia 's startled expression ";
"No less a person than Gloria Estefan rang my startled publisher before leaving London , to order the Ology book , because she was crazy for the commercials ";
"Ana started to laugh and Mitch gave her a startled glance and then laughed ruefully too , giving her a hug ";
"Then his startled gaze met the glowing eyes above the white patch of the handkerchief the man was holding at his mouth ";
"` About what , dear ? " she asked in a startled voice ";
"Before she could utter the cry of alarm which rose in her throat his hand had closed over her mouth , and Paige 's startled eyes blinked at him over the top ";
"Lucy felt startled , but forced herself to remain calm ";
"Herman , startled but pleased , moved in , only to be disconcerted as Erika pushed him away ";
"Israel and I pushed by the startled and helpless usher and swaggered into the arena dressed in our Mau Mau uniforms ";
"The man stared at her in stunned silence , his chest rising and falling with some kind of agitation ";
"The Germans still seemed stunned ";
"The man seemed stunned ";
"With a last , quizzical look at her slightly stunned expression , he waited for Mike to join him , then both men walked out of the suite , leaving her alone with Ace ";
"Then Isabel saw Ellen 's stunned face and realised that her maid , at least , did not know she had spent the night alone ";
"For a moment there was a stunned silence from his workmates and then pent-up breath was released in what seemed like a communal sigh , before the chief waggoner yelled , ` Come on ! ";
"Anne watched her for a few moments in stunned silence , trying to decide if she meant what she had said ";
"I am stunned to find him so fine and ruddy in the startling , bleak white of this room ; so handsome in the face of my decay , my washed-out skin and faded eyes , my smears of blood and perspiration ";
"A stunned Mrs Hanley said as she left court : ` We never wanted anybody to go to prison over this . " ";
"The Odones were left stunned when they were told in 1984 at the Children 's Hospital in Washington DC that their fun-loving , brilliant six-year-old son -- he already spoke three languages -- had ALD , and was under sentence of death ";
"In front of stunned mourners he told grieving widow Linsay Robinson to ` pay up or else " ";
"In her ` Daughter of Evil " ( McShane , 1980 ) she stresses her own lifelong affection for her mother and her stunned reaction at being convicted and sentenced ";
"First of all the crowd was stunned , and then they erupted , giving Allan a marvellous reception on his lap of honour But the night was yet young ";
"The next thing he knew he was lying on the floor , half stunned , beans everywhere ";
"When anything important happens you 're stunned , and thrown out for a while , and then you recover ";
"She looked stunned , almost like a sleepwalker ";
"Maggie was stunned , but not for long ; her temper surfaced ";
"` Tears of rage and despair have been shed by SNP workers and our voters are stunned ";
"Shadow ministers , who had been behaving as if they were about to move into Whitehall , looked stunned and shattered ";
"Most Germans looked on stunned as the results from the two state elections on 5 April flashed across their television screens ";
"Julia , stunned but dry-eyed , had given her statement to the police ";
"He was a bit stunned and rushed home to raise the alarm ";
"She took two or three large breaths over the top of her bag of groceries , while Mrs Stych watched her stupefaction with complacency ";
"I can understand the apparent stupefaction of all parties ";
"Taking advantage of Guy 's momentary stupefaction , she wriggled out from under him and leapt off the bed , everything forgotten but the need to escape from something she dared not put a name to ";
"Another step forward and Pooley noted to his utter stupefaction that it had vanished altogether into empty air ";
"Downes shook his head in stupefaction ";
"Athelstan sat in complete stupefaction , drinking his beer , as Cranston cleared every platter , washing it all down with another bowl of claret ";
"Except the O'Neil family in the first row of the circle , who sat in stupefied amazement , hardly believing what they had witnessed ";
"If the birds are disturbed during the process , there could be large numbers of stupefied birds fluttering amongst the traffic as the morning progresses with public complaints resulting , " the report stated ";
"It was Blackberry who bullied the stupefied Pipkin to his feet and forced him to limp the few yards to the gravel spit ";
"He woke stupefied , flicking his tongue over his parched lips like a reptile ";
"Laura stared up at Ross in stupefied amazement ";
"The pain had faded into the background and she was starting to feel stupefied , her head stuffed with cotton wool , her eyes heavy ";
"If you do feel revolted when you watch the patient eat , you should not feel guilty about it , but neither should you let yourself become irritable with the patient over it ";
"She was simultaneously pleased , revolted and delighted ";
"A Swedish couple and a German guy sitting near me were on their feet , that sickened expression on their faces too ";
"THE Government 's cash-before-care NHS shake-up has come under fire -- from sickened hospital managers ";
"Floy and Snodgrass , unable to look away , were sickened and awed ";
"She felt sickened and saddened beyond words and , for the first time , she wished that this thing had not happened to her ";
"THE sickened owner of a horse which was attacked in its stable at Newton Bewley , near Hartlepool , is appealing for help in tracking down the thugs responsible ";
"The Leader of the House , G V Wright , expressed revulsion at the shocking act of IRA terrorism ";
"Mixed with his revulsion was also a tiny feeling of excitement ";
"She closed her eyes to hide her revulsion as he pressed his open mouth against hers and began fumbling with the buttons of her bush shirt ";
"As she turned to walk on she shivered , affected by a chilliness that seemed to be an expression of her revulsion ";
"` God , what an accursed night ! " mumbled Mr Beckenham , and , sipping his liquor , he looked over the makeshift meal with revulsion ";
"Leonora shook her head in revulsion ";
"And when her words caused a peculiar revulsion within him ";
"` T was to stop you becoming completely distraught , but I was afraid to look at you , afraid to come to you that night in case I saw fear or revulsion in your eyes . " ";
"We therefore have a clashing interest of views over whether to feel sympathy or revulsion about Blanche ";
"He began to kiss her , and Dinah knew slight revulsion ; if only he would leave her alone for once ! ";
"Homosexuality aroused revulsion in about a quarter of the respondents , another quarter seeing it as sick , odd or ridiculous ";
"There was world-wide revulsion when the IRA exploded a bomb during a Poppy Day service in Enniskillen in the late 80s ";
"Sam was thoroughly disgruntled because the boy from the bistro had failed to appear ";
"Several times , Gedge had persuaded him to stay with the band when he had become disgruntled and ` warnings " had not been given because he ostensibly wanted to leave anyway ";
"Shortly after he spoke , the first of what could become a flood of disgruntled clergy announced he was leaving the Church of England ";
"You arrest somebody , maybe a drunk , the next day he 's feeling a little disgruntled and almost inevitably he 'll make a complaint ";
"He felt too let-down and disgruntled ";
"In any event , a dissatisfied enquirer can be a disgruntled member ! ";
"However , the existence of a potential rival , no matter how eccentric , meant that there was an alternative fascist allegiance open to disgruntled members of the BUF ";
"The New Zealand-born but peripatetic investor was speaking at GPG 's annual meeting in London , where he faced tough questioning from a disgruntled shareholder about accounting practices and future strategy ";
"The articles are on public record and the purchaser runs the risk of a disgruntled shareholder seeking to have the sale set aside if its consent was not obtained ";
"Troubled Premier John Major now faces huge protests from disgruntled workers if the cash goes towards creating jobs overseas ";
"It was done on the receivers orders to stop disgruntled workers taking demonstration vehicles from the site ";
"I understand the mood but if some of them are disgruntled they are entitled to call an EGM ";
"A comic romp starring Billy Crystal in which a group of disgruntled New Yorkers play out their frontiersmen fantasies on a two week cattle-drive in New Mexico ";
"Senator Sherman had shot marginally less well than his son and was openly disgruntled about this ";
"A reader , disgruntled in large proportion , sat down to work out how much of his salary he would have to hand over to the Inland Revenue heavy mob for the past year ";
"A disgruntled father whose two sons have been on several skiing fortnights feels school trips are run primarily for the teachers ' convenience ";
"County had lost six of their last eight League games at the Baseball Ground , which had prompted disgruntled supporters to call for the resignation of manager Arthur Cox ";
"John Devereux and Kevin Ellis toured with the Lions , but there were a number of unlucky and disgruntled Welshmen left behind ";
"A disgruntled postman rang up a radio chat show to complain , and found himself spearheading an anti-Florio movement that culminated in 50,000 people marching on the state capitol ";
"This disgruntled minority has a disturbing impact on the performance of other pupils ";
"` You are all bloody mad , " screamed the disgruntled player , in a high piping voice ";
"Zen preferred to think that some alert recruiting officer somewhere , realizing the appalling threat a disgruntled Gilberto would pose outside the law , had bent the rules to let him in ";
"Yet a disgruntled secretary , or one left unemployed by dismissal or the death or recall of his master , might easily be tempted to profit by the information he had acquired in his work ";
"A statement was issued from Ibrox yesterday detailing the unsatisfactory nature of the dealings with Bernard Tapie 's club , while expressing regret that there was nothing more Rangers could do on behalf of their now disgruntled fans ";
"Darren , looking small and extremely disgruntled , was slumped in the front left-hand seat ";
"Lord Beddington was somewhat disgruntled ";
"The horse , having been abandoned in the traces for twenty-four hours , was utterly disgruntled ";
"` Everybody in this town , including the stuffed seagull shop , seems to reckon they can sell books , " said a disgruntled Mr Coward ";
"But freer travel to the West , which is one of the benefits Bonn extracted , also increased disgruntlement with things at home ";
"The disgruntlement among its two million members is almost palpable ";
"Her disgruntlement arose from the now obvious fact that the prince was enamoured of Joan ";
"Then there was the American sprinter Jesse Owens , who swept to victory in the Berlin Olympic Games of 1936 , much to the disgruntlement of Hitler ";
"He 'd play her along until she got fed-up and started making too many demands ";
"They can be happy and cheerful but they can also get fed-up , frustrated , angry , disappointed and hurt inside -- just like real people ";
"Now fed-up locals want the name of their quiet cul-de-sac in Studley , Warwickshire , changed -- unless BBC chiefs drop the flop of a show first ";
"A RUSTY old gasometer which fed-up local residents want demolished because ` it 's a blot on the landscape " has been compared to some of Italy 's most beautiful buildings ";
"What a visiting Londoner sees as the soaring grandeur of New York , a fed-up New Yorker sees as sunlight deprivation ";
"Now fed-up councillors are planning to meet officials from the Re-Roof Housing Association ";
"There was anger in Jacob 's voice and stance as he led her towards Sylvie 's bedroom ";
"The anger in her voice took him aback ";
"Driving back , she managed to keep her anger in control ";
"One insider said last week : ` The sheer anger of people has taken everybody by surprise ";
"He was court martialled but to the anger of the unpopular Governor , was acquitted ";
"He also incurred the anger of the apothecaries who were afraid of being put out of business if all their complex mixtures were swept away ";
"This time , with deepening anger on the streets over price liberalisation , the hardliners were not to forgo their chance ";
"He said nothing , and from the anger on his face she saw that he did n't think he owed her a reply ";
"` No , better to limit the damage , control his anger , make nothing of it , pretend he did n't mind ";
"As he released his anger , he felt his love for his ex-wife , and wept over their divorce ";
"His granddaughter 's anger , so like his own , took some of the sting out of Ballater 's wrath ";
"His mounting anger was making his speech more and more incomprehensible through his stroke-stiffened mouth ";
"He said : ` Community anger is running high ";
"His face darkened with anger ";
"The guard stiffened in anger ";
"Mr Jones exploded in anger ";
"There were rumours of anger among the grain farmers , who were being given IOUs instead of cash for their crops ";
"She showed her anger in public by virtually ignoring Charles ";
"He looked away , a bitter anger in his eyes ";
"A terrible , furious , impotent anger filled him , making him want to strike out , to shout and scream ";
"Clive Greenacre was not only put out when his agoraphobic wife started to express her anger about his callous behaviour , but also amazed by the sexual demands she then started to make on him ";
"` Robots , " he said , ` gave me a means of venting my anger , " a remark whose logic baffled me until I read another ` Logic alone can not explain this . " ";
"There is always a moment in time when we can make a decision whether or not to vent our anger ";
"Bernice was so angry she could hardly speak ";
"Even so , becoming angry when travel arrangements go wrong can hardly help ";
"So you can see why mothers get angry when they discover that even everyday foods such as apples can cause a build-up of unwanted chemicals in their children 's bodies ";
"Always he gets angry when she takes customers home . " ";
"People were very angry when Admiral Byng failed to attack the French at Minorca , and the decision to execute him for cowardice was exactly what the public wanted ";
"Piggy had no sense of humour and often got very angry when other boys found things he did amusing ";
"Have you ever felt so angry about men that you 've been moved to write a song about it ? ";
"He was angry about class , hypocrisy and the establishment ";
"Believing that he had no ` right " to be angry over this mishap , Matthew retreated to his bedroom , took out a penknife and cut a painful slit in his own hand ";
"I could tell she was angry and I was ready to cry , but Frankie pulled me roughly back off the step and we turned to leave ";
"` We do n't go to Lightwater Valley , " said an equally affronted bus driver ";
"Ah was affronted fur her , imagine gettin' stuck ` n " huvin' to get rolled on to a stretcher , the perr o' them , and kerted oot covered up wi' his poplin shortie ";
"If you have symptoms that you think may be caused by food intolerance you should not feel affronted if the doctor 's initial questions seem rather personal and irrelevant to the aches and pains being suffered ";
"` I do n't ask about your private affairs , now do I ? " he said , in a mildly affronted tone ";
"The woman was not affronted ";
"He ignored the affronted expression that crossed Isabel 's face at this sardonic rejoinder , and continued ";
"When another patron tried to step in , the enraged lover flew at him ";
"Then she must sit in the sun before hauling it back up and altogether I was enraged and wished I was in a condition to show her how it should be done ";
"Barbarossa sent a mandate requiring Milan to give up her claims , but the Milanese consuls tore up the document , and the imperial ambassador fled an enraged crowd ";
"This act of selfless good nature earned her a fine of one hundred francs and caused a riot in the Latin Quarter when enraged fans besieged the Prefecture of Police ";
"When he saw this he was further enraged and started towards the seer with an axe ";
"According to Sheila , Caan was enraged and charged at her ";
"The enraged animal charged into Christopher Rogers , pinning him to the ground ";
"This can be dangerous work : three field workers in Korup were trapped behind a tree by an enraged elephant after their tranquilliser dart missed its target ";
"Furious Tory MPs now want to go to the High Court to force a new ballot ";
"Though later when I did the piece in Vienna I was furious when the orchestra showed up with five basses and a dozen first violins ";
"Lenin was furious when he learned about it ";
"They looked furious when they saw our faces peering in and made frantic signs for us to close the curtains again ";
"Mitchum was furious when he heard that ";
"She had been furious when she saw my mask was wet ";
"Irishman Mr MacSharry was so furious about Mr Delors ' interference that he resigned his post ";
"Thames Valley Police are known to be furious about the case ";
"Fruit and vegetable growers in the area are furious about the decision ";
"His parents were furious over the engagement business ";
"The Lancashire members were furious when they heard that Gooch and the other England selectors had axed Red Rose favourite Phil DeFreitas , preferring Essex pacemen Neil Foster and Mark Ilott ";
"The butcher becomes incensed ";
"Lineker became incensed when Taylor went public , not only questioning whether Lineker should remain as captain , but whether his form justified a place in the side -- even though he was maintaining his phenomenal strike rate ";
"Lin Foh seemed incensed , but kept his voice down as they reached the outside steps of the Coroner 's Court ";
"In her incensed whisper she called me names I did n't understand ";
"De Gaulle was incensed , ordered Massu 's recall to Paris , and , against the advice of several senior advisers , insisted that Massu should not be permitted to return to his command ";
"The bull tossed the effigy out of their hands and became very infuriated . " ";
"The EC was infuriated ";
"In England wild storms swept the country , and commuters were infuriated and inconvenienced by the ASLEF dispute ";
"The infuriated Milan Cardinal told the city governor that both the Chief of Police and the governor would be excommunicated if Landriani was not immediately released back to the convent ";
"An infuriated Charles ordered the battering of Newgate , where artillery breached the wall and hit the nearby Carmelite house ( now Whitefriars Museum where Civil War will be displayed ) supposedly killing two of the occupants ";
"Lady followed her example rather than suffer at the hands of her infuriated master ";
"Matilda looked right back into the flashing eyes of this infuriated female giant and said with total calmness , ` I have not moved away from my desk , Miss Trunchbull , since the lesson began ";
"In Oviedo an infuriated mob was only prevented from lynching the distinguished poet Melndez Valds by the appearance of priests with the exposed host ";
"The insurance cover is designed to protect intermediaries against suits for damages brought by irate customers ";
"Hamnett became irate and , alleging breach of contract and damage to her image , threatened to sue him for a 500,000 ";
"At the sixth congress , in 1986 , irate delegates rejected a ridiculously optimistic programme that had been drafted in secret by Le Duan , the then secretary-general ";
"This week an irate mother reportedly stormed into a London school and hauled her 15-year-old daughter out of a class in elementary sapphism ";
"The onlookers at first thought this accident was part of the show and were creased with laughter , making the poor man even more irate ";
"NURSES are being given acting lessons -- to help them cope with irate patients ";
"Michael Stein was trying unsuccessfully to calm an irate customer who was arguing about his bill ";
"Rebecca went in search of her bag , and Lissa sent an irate look in Adam 's direction ";
"Thus if a particularly irate husband pronounced the words three times in the heat of the moment the divorce was permanent and could not be reversed ";
"There was one teacher who used to get so mad that she would throw slates around , with the whole class ducking out of the way ";
"He says that he was so mad that he got a knife to scare them ";
"I shrug my shoulders , for no matter how mad he gets , he ca n't duff me in , he 's stuck in bed , which is his hard cheese ";
"How mad we 've been , Lyn ";
"She really was mad about what she 'd just found in her freezer ";
"But he still feels miffed and mystified as to why manager Kevin Keegan discarded him so readily from St James ' Park and why no other Premier League clubs were willing to hire his lethal skills ";
"Bank customers are notoriously slow to shift their business , even if they are miffed ";
"The reporter , whose English was stilted and hesitant , tried to get an answer from a miffed Atherton who refused saying he had already answered the same question .";
"Some members of the UN Security Council will be miffed .";
"But conservatives are also miffed about Foster 's long ties to the Planned Parenthood Federation of America and the fact that his teen-age pregnancy program dispenses contraceptives .";
"A miffed European Parliament head , President Jose Maria Gil -Robles , who is visiting Paris , promptly canceled a scheduled stop at de Charette 's office --- pending an apology .";
"If Russia was miffed about the membership plans , other East European nations were delighted .";
"She was offended and took it all personally ";
"He hoped she was n't offended , as a Times reporter ";
"Indenbaum knew how badly Modigliani needed money so he tried to offer him a sum within his means for the beautiful oil , but Modigliani was offended and obliged Indenbaum to accept the portrait as a present ";
"Nutty was not offended ";
"Mrs Friar looked offended but continued ";
"The challenge was accepted and amidst cheers from a group of semi-inebriated local husbands , the offended owner headed out the door in search of a couple of friendly Gardai ";
"In icy tones , the offended bureaucrat replied : ` For future reference , you will call me Mr Hooton , not Richard . " ";
"The offended Titan lumbered forward and stamped upon one Raider , crushing it underfoot ";
"The Doctor looked offended ";
"Not everybody wants   and trailed into silence , for Lily 's eyelids were now fluttering , holding back offended tears ";
"I do n't care if you 're offended , that 's the truth . " ";
"Albert was offended , and swung his legs athletically out of bed , wincing on the distant side of his face ";
"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 ";
"The law said nothing about duels between species which were not considered to be human -- although that did not prevent an offended party from seeking recourse ";
"I laughed -- I did n't feel offended ";
"The elite were offended , but the common people loved it ";
"He did n't seem offended , he did n't exactly appear contrite ";
"He looks offended when I tell him he is perceived as a man 's man ";
"" A little offended , Bagshot put the key in the lock and opened the door ";
"He looked offended but I guessed his idea of discretion was swapping his length of lead pipe for a rubber truncheon ";
"My hands dart indignantly about my desk as if they were offended mice , opening files , annotating minutes , picking up the receiver ";
"That may not , however , be enough for the offended partner ";
"The more resentful and unforgiving Willie Morgan , was taken to court and then had to terminate a lucrative six year contract after only nine months ";
"` No , " she replied briefly , feeling more and more resentful ";
"When he took his hand away still saying nothing , she felt slightly hurt and resentful ";
"Rock became aware that the thrilling , magical father , who had taken his young son backstage , on the road , drinking , water-skiiing , was gradually becoming a resentful tyrant ";
"On a recent visit to a day centre , which served both younger disabled and old people , I was told that old people were envious and resentful when computer learning was introduced for the younger disabled people ";
"Residential workers are faced with youngsters who are not only anxious and resentful about family events , but may also be mistrustful of those who try to help them ";
